Input,UnstructuredText,StructuredText,Material,Colour,Weight,Volume,Length,Width,Height,Parts
"Norbar 13842 Torque Wrench 1/2in Sq Drive 10-50 Nm 8-35 lbf.ft, Multicoloured
Brand Norbar
Item dimensions L x W x H 38 x 10 x 10 centimetres
Head style Fixed Square
Weight 0.7 Kilograms
Operation mode Mechanical
Accuracy: +/-3% of reading exceeds all international standards for torque wrenches. Each wrench is supplied with a traceable calibration certificate
Micrometer Scale for simple and error free setting. (On dual scale wrenches, the micrometer increment applies to the N-m scale.)
Quick and Light Adjustment: adjustment over the entire scale can quickly be achieved and with minimal effort in approximately ten complete turns (exact number varies by model)
Comfortable, Durable Handle: the handle is constructed using two materials; a base material for strength overlaid with a soft feel grip for comfort and slip resistance
The handle material and lens resist chemicals in common usage in the automotive, aviation and industrial environments
Manufacturer Norbar
Part Number 13842
Product Dimensions 38 x 10 x 10 cm; 700 Grams
Item model number 13842
Colour Multicoloured
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Measurement System Metric
Included Components 1 x Norbar Torque Wrench, Calibration Certificate
Batteries included? No
Batteries Required? No
Item Weight 700 g
","Norbar 13842 Torque Wrench 1/2in Sq Drive 10-50 Nm 8-35 lbf.ft, Multicoloured
Accuracy: +/-3% of reading exceeds all international standards for torque wrenches. Each wrench is supplied with a traceable calibration certificate
Micrometer Scale for simple and error free setting. (On dual scale wrenches, the micrometer increment applies to the N-m scale.)
Quick and Light Adjustment: adjustment over the entire scale can quickly be achieved and with minimal effort in approximately ten complete turns (exact number varies by model)
Comfortable, Durable Handle: the handle is constructed using two materials; a base material for strength overlaid with a soft feel grip for comfort and slip resistance
The handle material and lens resist chemicals in common usage in the automotive, aviation and industrial environments
","Brand Norbar
Item dimensions L x W x H 38 x 10 x 10 centimetres
Head style Fixed Square
Weight 0.7 Kilograms
Operation mode Mechanical
Manufacturer Norbar
Part Number 13842
Product Dimensions 38 x 10 x 10 cm; 700 Grams
Item model number 13842
Colour Multicoloured
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Measurement System Metric
Included Components 1 x Norbar Torque Wrench, Calibration Certificate
Batteries included? No
Batteries Required? No
Item Weight 700 g
",other,other,700g,other,38,10,10,handle
"TengTools 3492 Ag-Er – Torque Wrenches 3/4 80 – 400 nm
3/4” torque wrench.
ISO clamping range: 65 – 450 Nm
Metric Clamping range: 45 – 300 lbf
Number of teeth: 24.
Length 850 mm. Weight 3.84 kg
Brand Name	Teng Tools
Ean	5020385030473
Global Trade Identification Number	05020385030473
Item Weight	3.84 kilograms
Manufacturer Series Number	73190282
Model Number	3492AG-ER
Part Number	3492AG-ER",TengTools 3492 Ag-Er – Torque Wrenches 3/4 80 – 400 nm,"3/4” torque wrench.
ISO clamping range: 65 – 450 Nm
Metric Clamping range: 45 – 300 lbf
Number of teeth: 24.
Length 850 mm. Weight 3.84 kg
Brand Name	Teng Tools
Ean	5020385030473
Global Trade Identification Number	05020385030473
Item Weight	3.84 kilograms
Manufacturer Series Number	73190282
Model Number	3492AG-ER
Part Number	3492AG-ER",other,other,3.84kg,other,other,other,other,other
"Britool EVT2000A 1/2-inch Torque Wrench Drive
Brand Britool
Item dimensions L x W x H 63.6 x 10.6 x 7.9 centimetres
Material Plastic
Head style Fixed Square
Weight 3.22 Pounds
Length independent mechanism
Push through reversible mechanism
Retractable adjustment mechanism avoids accidental adjustment
Complies with ISO 6789
Supplied in sturdy plastic storage case
Manufacturer Britool
Part Number BRIEVT2000A
Product Dimensions 63.6 x 10.6 x 7.9 cm; 1.46 Kilograms
Item model number BRIEVT2000A
Material Plastic
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 1.46 kg
","Britool EVT2000A 1/2-inch Torque Wrench Drive
Length independent mechanism
Push through reversible mechanism
Retractable adjustment mechanism avoids accidental adjustment
Complies with ISO 6789
Supplied in sturdy plastic storage case
","Brand Britool
Item dimensions L x W x H 63.6 x 10.6 x 7.9 centimetres
Material Plastic
Head style Fixed Square
Weight 3.22 Pounds
Manufacturer Britool
Part Number BRIEVT2000A
Product Dimensions 63.6 x 10.6 x 7.9 cm; 1.46 Kilograms
Item model number BRIEVT2000A
Material Plastic
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 1.46 kg
",plastic,other,1.46kg,other,63.6,10.6,7.9,other
"Universal Wrench 48 in 1 Socket Wrench Multifunction Wrench Tool with 360 Degree Rotating Head, Spanner Tool for Home and Car Repair
Brand IPstyle
Item dimensions L x W x H 18 x 10 x 8 centimetres
Material Metal
Finish type Polished
Head style Hex
【Socket Wrenches Compact Work With】-- Spline Bolts, 6 Point ,12point,Torx,Square Damaged Blots And Any Size Standard Or Metric, 8mm(5/16''),10mm (3/8""),11mm (7/16""),13mm (1/2''),It Shows On The Wrench With Numeric Etchings To Show The Corresponding Sizes.
【48 Tools In One Socket Tiger Wrench】-- The Unique Revolutionary Tooth Design Allows You To Do Both Standard And Metric Sizes- Simply Flip The Tool Around And You Have More Sizes! No More Lugging Around Heavy Tool Boxes.
【360 Degree Different Size Ratchet Wrench】--You Work At A 45° Angles!I Am Not Sure How Well It Will Hold Up To Everyday Heavy Use, But For Odd Jobs Around The House, It Does Its Job Well.
【Maintenance Professional Tools & Widely Used 】: Thick, Heavy Duty, Professional Tool That?¡¥s Designed To Tackle All Your Projects Around The House, In The Shop, Or On The Job! Anywhere, Anytime! Outdoor, Cycling, Home, Kitchen, Indoor ,Outdoor Vehicle,Work For Car'S Spark Plugs
【New Handle】-- Of Wrench Ergonomics Handle Design Makes You Comfortable When You Using It.The Handle Has The Perfect Sized Grip To Keep Your Hand On Tightly Without Slipping. The tiger wrench has an anti-skid handle which provides more ease of use and helps in increasing work efficiency.
Manufacturer iPstyle
Product Dimensions 18 x 10 x 8 cm; 499 Grams
Finish Polished
Material Metal
Head Style Hex
Batteries included? No
Batteries Required? No
Item Weight 499 g
","Universal Wrench 48 in 1 Socket Wrench Multifunction Wrench Tool with 360 Degree Rotating Head, Spanner Tool for Home and Car Repair
【Socket Wrenches Compact Work With】-- Spline Bolts, 6 Point ,12point,Torx,Square Damaged Blots And Any Size Standard Or Metric, 8mm(5/16''),10mm (3/8""),11mm (7/16""),13mm (1/2''),It Shows On The Wrench With Numeric Etchings To Show The Corresponding Sizes.
【48 Tools In One Socket Tiger Wrench】-- The Unique Revolutionary Tooth Design Allows You To Do Both Standard And Metric Sizes- Simply Flip The Tool Around And You Have More Sizes! No More Lugging Around Heavy Tool Boxes.
【360 Degree Different Size Ratchet Wrench】--You Work At A 45° Angles!I Am Not Sure How Well It Will Hold Up To Everyday Heavy Use, But For Odd Jobs Around The House, It Does Its Job Well.
【Maintenance Professional Tools & Widely Used 】: Thick, Heavy Duty, Professional Tool That?¡¥s Designed To Tackle All Your Projects Around The House, In The Shop, Or On The Job! Anywhere, Anytime! Outdoor, Cycling, Home, Kitchen, Indoor ,Outdoor Vehicle,Work For Car'S Spark Plugs
【New Handle】-- Of Wrench Ergonomics Handle Design Makes You Comfortable When You Using It.The Handle Has The Perfect Sized Grip To Keep Your Hand On Tightly Without Slipping. The tiger wrench has an anti-skid handle which provides more ease of use and helps in increasing work efficiency.
","Brand IPstyle
Item dimensions L x W x H 18 x 10 x 8 centimetres
Material Metal
Finish type Polished
Head style Hex
Manufacturer iPstyle
Product Dimensions 18 x 10 x 8 cm; 499 Grams
Finish Polished
Material Metal
Head Style Hex
Batteries included? No
Batteries Required? No
Item Weight 499 g
",metal,other,499g,other,18,10,8,handle
"Britool EVT1200A 1/2-inch Torque Wrench Drive
Brand Britool
Item dimensions L x W x H 57.8 x 9 x 7.9 centimetres
Material Plastic
Head style Fixed Square
Weight 2.76 Pounds
Length independent mechanism
Push through reversible mechanism
Retractable adjustment mechanism avoids accidental adjustment
Complies with ISO 6789
Supplied in sturdy plastic storage case
Manufacturer Britool
Part Number BRIEVT1200A
Product Dimensions 57.8 x 9 x 7.9 cm; 1.25 Kilograms
Item model number BRIEVT1200A
Material Plastic
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 1.25 kg
","Britool EVT1200A 1/2-inch Torque Wrench Drive
Length independent mechanism
Push through reversible mechanism
Retractable adjustment mechanism avoids accidental adjustment
Complies with ISO 6789
Supplied in sturdy plastic storage case
","Brand Britool
Item dimensions L x W x H 57.8 x 9 x 7.9 centimetres
Material Plastic
Head style Fixed Square
Weight 2.76 Pounds
Manufacturer Britool
Part Number BRIEVT1200A
Product Dimensions 57.8 x 9 x 7.9 cm; 1.25 Kilograms
Item model number BRIEVT1200A
Material Plastic
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 1.25 kg
",plastic,other,1.25kg,other,57.8,9,7.9,other
"Laser 7172 Torque Wrench 200-1000Nm, 1-Inch D x 1250 mm long, Range 200< 1000 Nm
Range: 200 - 1000Nm (147 - 737lb-ft).
45 teeth ratchet mechanism; 1""D x 1250mm long.
An audible signal when the desired torque value is achieved.
Accuracy: ±3% tolerance from the set scale value.
Manufactured and certificated to ISO6789-1 : 2017. Supplied in moulded case for storage.
Manufacturer Tool Connection Ltd
Brand Laser
Product Dimensions 8.7 x 18 x 127 cm; 9.04 Kilograms
Item model number 7172
Manufacturer Part Number 7172
Item Weight 9.04 kg
","Laser 7172 Torque Wrench 200-1000Nm, 1-Inch D x 1250 mm long, Range 200< 1000 Nm
Range: 200 - 1000Nm (147 - 737lb-ft).
45 teeth ratchet mechanism; 1""D x 1250mm long.
An audible signal when the desired torque value is achieved.
Accuracy: ±3% tolerance from the set scale value.
Manufactured and certificated to ISO6789-1 : 2017. Supplied in moulded case for storage.
","Manufacturer Tool Connection Ltd
Brand Laser
Product Dimensions 8.7 x 18 x 127 cm; 9.04 Kilograms
Item model number 7172
Manufacturer Part Number 7172
Item Weight 9.04 kg
",other,other,9.04kg,other,8.7,18,127,other
"LEXIVON 1/2-Inch Drive Click Torque Wrench 10~150 Ft-Lb/13.6~203.5 Nm (LX-183)
Brand LEXIVON
Item dimensions L x W x H 6.4 x 7.6 x 45.7 centimetres
Material Metal
Head style Fixed Square
Operation mode Mechanical
Make sure this fits
by entering your model number.
DURABLE - Reinforced ratchet gear head constructed from hardened, heat treated Chrome Vanadium alloy steel.
LONG-LASTING - Rust & corrosion protection with our unique and newly invented Electro-Black finish treatment.
PERFORMANCE - Features an easy-to-read, highlighted yellow print dual-range scale. Identify the markings even in low-light conditions.
COMFORTABLE - Comes with a reversible ratchet head that drives in both directions and measure torque in a clockwise direction.
International products have separate terms, are sold from abroad and may differ from local products, including fit, age ratings, and language of product, labeling or instructions.
Manufacturer LEXIVON
Brand LEXIVON
Model Number LX-183
Product Dimensions 6.35 x 7.62 x 45.72 cm; 1.59 Kilograms
Colour Black
Material Type Metal
Number of Items 1
Size 1/2""DR. 10~150 FT-LB
Manufacturer Part Number LX-183
Item Weight 1.59 kg
","LEXIVON 1/2-Inch Drive Click Torque Wrench 10~150 Ft-Lb/13.6~203.5 Nm (LX-183)
Make sure this fits
by entering your model number.
DURABLE - Reinforced ratchet gear head constructed from hardened, heat treated Chrome Vanadium alloy steel.
LONG-LASTING - Rust & corrosion protection with our unique and newly invented Electro-Black finish treatment.
PERFORMANCE - Features an easy-to-read, highlighted yellow print dual-range scale. Identify the markings even in low-light conditions.
COMFORTABLE - Comes with a reversible ratchet head that drives in both directions and measure torque in a clockwise direction.
International products have separate terms, are sold from abroad and may differ from local products, including fit, age ratings, and language of product, labeling or instructions.
","Brand LEXIVON
Item dimensions L x W x H 6.4 x 7.6 x 45.7 centimetres
Material Metal
Head style Fixed Square
Operation mode Mechanical
Manufacturer LEXIVON
Brand LEXIVON
Model Number LX-183
Product Dimensions 6.35 x 7.62 x 45.72 cm; 1.59 Kilograms
Colour Black
Material Type Metal
Number of Items 1
Size 1/2""DR. 10~150 FT-LB
Manufacturer Part Number LX-183
Item Weight 1.59 kg
",metal,black,1.59kg,other,6.4,7.6,45.7,other
"KS Tools Ergotorque-Precision 516.6542 Action 1/2 Inch Ratchet Torque Wrench 40-200 Nm Red
- Trigger accuracy: 3% tolerance of the set scale value
- Repeat accurate and precise at least 5. 00 load changes
- For controlled right tightening
- Left tightening lock - unlimited release torque without torque function
- Double scale in Nm and lbfft division for precise adjustment
Manufacturer KS Tools
Part Number 516.6542
Product Dimensions 35 x 25 x 13 cm; 1.41 Kilograms
Item model number 516.6542
Size 40-200 Nm
Colour Red
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Measurement System Metric
Included Components 1
Batteries included? No
Batteries Required? No
Item Weight 1.41 kg
","KS Tools Ergotorque-Precision 516.6542 Action 1/2 Inch Ratchet Torque Wrench 40-200 Nm Red
- Trigger accuracy: 3% tolerance of the set scale value
- Repeat accurate and precise at least 5. 00 load changes
- For controlled right tightening
- Left tightening lock - unlimited release torque without torque function
- Double scale in Nm and lbfft division for precise adjustment
","Manufacturer KS Tools
Part Number 516.6542
Product Dimensions 35 x 25 x 13 cm; 1.41 Kilograms
Item model number 516.6542
Size 40-200 Nm
Colour Red
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Measurement System Metric
Included Components 1
Batteries included? No
Batteries Required? No
Item Weight 1.41 kg
",other,red,1.41kg,other,35,25,13,lock
"Milwaukee 48 22 7218 48227218 Aluminium Pipe Wrench-18 Inch, Red/Black/Silver
Brand Milwaukee
Item dimensions L x W x H 58.4 x 16.5 x 5.1 centimetres
Material Aluminium
Weight 1.5 Kilograms
Overbite jaw for secure grip on pipes and fittings
Dual Coil springs for maximum durability and tool life
Ergonomic handle for maximum comfort, won't dig into the palm
Hardened jaws for increased durability and better grip
Lanyard hole
Manufacturer Milwaukee
Part Number 48 22 7218
Product Dimensions 58.42 x 16.51 x 5.08 cm; 1.5 Kilograms
Item model number 48 22 7218
Colour Red/Black/Silver
Material Aluminium
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components 1 x Milwaukee Aluminium Pipe Wrench
Batteries included? No
Batteries Required? No
Item Weight 1.5 kg
","Milwaukee 48 22 7218 48227218 Aluminium Pipe Wrench-18 Inch, Red/Black/Silver
Overbite jaw for secure grip on pipes and fittings
Dual Coil springs for maximum durability and tool life
Ergonomic handle for maximum comfort, won't dig into the palm
Hardened jaws for increased durability and better grip
Lanyard hole
","Brand Milwaukee
Item dimensions L x W x H 58.4 x 16.5 x 5.1 centimetres
Material Aluminium
Weight 1.5 Kilograms
Manufacturer Milwaukee
Part Number 48 22 7218
Product Dimensions 58.42 x 16.51 x 5.08 cm; 1.5 Kilograms
Item model number 48 22 7218
Colour Red/Black/Silver
Material Aluminium
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components 1 x Milwaukee Aluminium Pipe Wrench
Batteries included? No
Batteries Required? No
Item Weight 1.5 kg
",metal,red,1.5kg,other,58.4,16.5,5.1,handle
"Sealey STW308 Digital Torque Wrench, 3/8"" Sq Drive, 8NM-85NM
Brand Sealey
Item dimensions L x W x H 12 x 82 x 12 millimetres
Material Chrome Vanadium Steel
Head style Fixed Square
Weight 1.12 Kilograms

Rugged and resilient digital torque wrench suitable for workshop and factory use.
LCD read-out with LED, audible alarm and vibration indicating achieved and target torque levels.
Read-outs in Nm, lb.in, lb/ft. or KGF. M.
Reversible Chrome Vanadium 72-tooth ratchet allows torque reading in either direction.
Accurate to ±2% between 10% and 100% of wrench’s stated capacity.

Manufacturer Sealey
Part Number STW308
Product Dimensions 1.2 x 8.2 x 1.2 cm; 1.12 Kilograms
Item model number STW308
Size 8Nm-85Nm
Colour Red
Material Chrome Vanadium Steel
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Measurement System Metric
Included Components 1 x 8 - 85 NM (5.9 - 62.7 lb.ft) Digital Torque Wrench with 3/8-Inch sq Drive
Batteries included? No
Batteries Required? No
Item Weight 1.12 kg
","Sealey STW308 Digital Torque Wrench, 3/8"" Sq Drive, 8NM-85NM

Rugged and resilient digital torque wrench suitable for workshop and factory use.
LCD read-out with LED, audible alarm and vibration indicating achieved and target torque levels.
Read-outs in Nm, lb.in, lb/ft. or KGF. M.
Reversible Chrome Vanadium 72-tooth ratchet allows torque reading in either direction.
Accurate to ±2% between 10% and 100% of wrench’s stated capacity.

","Brand Sealey
Item dimensions L x W x H 12 x 82 x 12 millimetres
Material Chrome Vanadium Steel
Head style Fixed Square
Weight 1.12 Kilograms
Manufacturer Sealey
Part Number STW308
Product Dimensions 1.2 x 8.2 x 1.2 cm; 1.12 Kilograms
Item model number STW308
Size 8Nm-85Nm
Colour Red
Material Chrome Vanadium Steel
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Measurement System Metric
Included Components 1 x 8 - 85 NM (5.9 - 62.7 lb.ft) Digital Torque Wrench with 3/8-Inch sq Drive
Batteries included? No
Batteries Required? No
Item Weight 1.12 kg
",metal,red,1.12kg,other,1.2,8.2,1.2,led
