Input,UnstructuredText,StructuredText,Material,Colour,Weight,Volume,Length,Width,Height,Parts
"Draper Expert 19724 190 g Magnetized forked face Tack Hammer with Hickory Handle
Forged fine grain high carbon steel head
Magnetised with keeper on fork
Size: 7Oz
Manufacturer Draper
Part Number 19724
Product Dimensions 26.4 x 4.8 x 2.2 cm; 300 Grams
Item model number 19724
Size 7oz
Colour Blue
Style Single
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 300 g
","Draper Expert 19724 190 g Magnetized forked face Tack Hammer with Hickory Handle
Forged fine grain high carbon steel head
Magnetised with keeper on fork
Size: 7Oz
","Manufacturer Draper
Part Number 19724
Product Dimensions 26.4 x 4.8 x 2.2 cm; 300 Grams
Item model number 19724
Size 7oz
Colour Blue
Style Single
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 300 g
",metal,blue,300g,7oz,26.4,4.8,2.2,handle
"Stiletto Tools, Inc. TI14MC Titan 14-OunceTitanium Framing Hammer With Curved Handle by Stilletto
Made of good quality products
Select propellants that deliver consistent accuracy and performance
Select propellants that deliver consistent accuracy and performance
Manufacturer Stiletto Hammers
Part Number TI14MC
Product Dimensions 45.72 x 15.24 x 5.08 cm; 771.11 Grams
Item model number TI14MC
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 771 g
","Stiletto Tools, Inc. TI14MC Titan 14-OunceTitanium Framing Hammer With Curved Handle by Stilletto
Made of good quality products
Select propellants that deliver consistent accuracy and performance
Select propellants that deliver consistent accuracy and performance
","Manufacturer Stiletto Hammers
Part Number TI14MC
Product Dimensions 45.72 x 15.24 x 5.08 cm; 771.11 Grams
Item model number TI14MC
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 771 g
",metal,other,771g,14oz,45.72,15.24,5.08,handle
"Estwing E6-24TM 24 Oz, Nylon Hammertooth Hammer, Milled Face, 24-Ounce, 16-Inch, Vinyl Shock Reduction Grip, Blue, Pack of 1
Great for straightening all 2x boards
Makes work with pneumatic nailers quick and safer
With our patented shock reduction grip
Forged in one piece
Manufacturer Estwing
Part Number E6-24TM
Product Dimensions 40.64 x 14.61 x 3.51 cm; 657.71 Grams
Item model number E6-24TM
Size Pack of 1
Colour Blue
Style Milled Face
Power Source Hand Powered
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 658 g
","Estwing E6-24TM 24 Oz, Nylon Hammertooth Hammer, Milled Face, 24-Ounce, 16-Inch, Vinyl Shock Reduction Grip, Blue, Pack of 1
Great for straightening all 2x boards
Makes work with pneumatic nailers quick and safer
With our patented shock reduction grip
Forged in one piece
","Manufacturer Estwing
Part Number E6-24TM
Product Dimensions 40.64 x 14.61 x 3.51 cm; 657.71 Grams
Item model number E6-24TM
Size Pack of 1
Colour Blue
Style Milled Face
Power Source Hand Powered
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 658 g
",other,blue,658g,24oz,40.64,14.61,3.51,other
"Estwing E15SR ESEBM Ultra Hammer, 15 oz (Ounces) Short Handle
Solid forged from one piece of American Steel for ultimate durability and strength
Magnetic nail starter allow for one handed, fast and accurate nailing
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Genuine leather grip has been hand sanded and lacquered for a durable yet comfortable finish
Proudly manufactured in Rockford, USA
Manufacturer Estwing
Part Number E15SR
Product Dimensions 34.59 x 13.64 x 4.11 cm; 821 Grams
Item model number E15SR
Size 15 oz (Ounces) Short Handle
Style Smooth Face (Short Handle)
Material Synthetic
Item Package Quantity 1
Number Of Pieces 1
Number of handles 1
Included Components 1 x Estwing E15SR 15oz Ultra Hammer, Smooth Face, Leather Grip
Batteries included? No
Batteries Required? No
Item Weight 821 g
","Estwing E15SR ESEBM Ultra Hammer, 15 oz (Ounces) Short Handle
Solid forged from one piece of American Steel for ultimate durability and strength
Magnetic nail starter allow for one handed, fast and accurate nailing
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Genuine leather grip has been hand sanded and lacquered for a durable yet comfortable finish
Proudly manufactured in Rockford, USA
","Manufacturer Estwing
Part Number E15SR
Product Dimensions 34.59 x 13.64 x 4.11 cm; 821 Grams
Item model number E15SR
Size 15 oz (Ounces) Short Handle
Style Smooth Face (Short Handle)
Material Synthetic
Item Package Quantity 1
Number Of Pieces 1
Number of handles 1
Included Components 1 x Estwing E15SR 15oz Ultra Hammer, Smooth Face, Leather Grip
Batteries included? No
Batteries Required? No
Item Weight 821 g
",metal,other,821g,15oz,34.59,13.64,4.11,handle
"Estwing E3/22SR 22 Oz Framing Hammer W/Milled Face, Blue Grip, Silver, Smooth
Solid forged from one piece of American Steel for ultimate durability and strength
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Longer handle and larger face for more striking power and increased leverage
Patented shock reduction grip offers comfort, durability and reduced impact vibrations by 70%
Proudly manufactured in Rockford, USA
Manufacturer Estwing
Part Number E3-22SR
Product Dimensions 13.97 x 3.18 x 34.8 cm; 623.69 Grams
Item model number E3-22SR
Size Smooth Face
Colour Silver
Style Smooth Face
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Batteries included? No
Batteries Required? No
Item Weight 624 g
","Estwing E3/22SR 22 Oz Framing Hammer W/Milled Face, Blue Grip, Silver, Smooth
Solid forged from one piece of American Steel for ultimate durability and strength
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Longer handle and larger face for more striking power and increased leverage
Patented shock reduction grip offers comfort, durability and reduced impact vibrations by 70%
Proudly manufactured in Rockford, USA
","Manufacturer Estwing
Part Number E3-22SR
Product Dimensions 13.97 x 3.18 x 34.8 cm; 623.69 Grams
Item model number E3-22SR
Size Smooth Face
Colour Silver
Style Smooth Face
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Batteries included? No
Batteries Required? No
Item Weight 624 g
",metal,silver,624g,other,13.97,3.18,34.8,handle
"Estwing E16S 16 Oz Rip, Leather Grip Hammer, Smooth Face, 16-Ounce, 12.5-Inch, Straight Claw
Unsurpassed balance and temper
Forged in one piece
Many sizes available
Model number: E16S
Manufacturer Estwing
Part Number JEN-1878
Product Dimensions 31.75 x 12.4 x 3.18 cm; 680.39 Grams
Item model number E16S
Size 16 oz (Ounces)
Colour Straight Claw
Material Steel
Item Package Quantity 1
Measurement System Metric
Batteries included? No
Batteries Required? No
Item Weight 680 g
","Estwing E16S 16 Oz Rip, Leather Grip Hammer, Smooth Face, 16-Ounce, 12.5-Inch, Straight Claw
Unsurpassed balance and temper
Forged in one piece
Many sizes available
Model number: E16S
","Manufacturer Estwing
Part Number JEN-1878
Product Dimensions 31.75 x 12.4 x 3.18 cm; 680.39 Grams
Item model number E16S
Size 16 oz (Ounces)
Colour Straight Claw
Material Steel
Item Package Quantity 1
Measurement System Metric
Batteries included? No
Batteries Required? No
Item Weight 680 g
",metal,other,680g,16oz,31.75,12.4,3.18,other
"Estwing E6/19SM Framing Hammer Jacketed Fiberglass Handle, 22-Ounce, Blue, 540g (19oz)
Solid forged from one piece of American Steel for ultimate durability and strength
Magnetic nail starter allow for one handed, fast and accurate nailing
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Patented shock reduction grip offers comfort, durability and reduced impact vibrations by 70%
Proudly manufactured in Rockford, USA
Manufacturer Estwing
Part Number E6-19SM
Product Dimensions 14.71 x 4.22 x 39.05 cm; 939.99 Grams
Item model number E6-19SM
Size 540g (19oz)
Colour Blue
Style Milled Face
Item Package Quantity 1
Measurement System Metric
Included Components 1 x Estwing E6/19SM 19oz Ultra Framing Hammer, Milled Face, Shock Reduction Grip
Batteries included? No
Batteries Required? No
Item Weight 940 g
","Estwing E6/19SM Framing Hammer Jacketed Fiberglass Handle, 22-Ounce, Blue, 540g (19oz)
Solid forged from one piece of American Steel for ultimate durability and strength
Magnetic nail starter allow for one handed, fast and accurate nailing
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Patented shock reduction grip offers comfort, durability and reduced impact vibrations by 70%
Proudly manufactured in Rockford, USA
","Manufacturer Estwing
Part Number E6-19SM
Product Dimensions 14.71 x 4.22 x 39.05 cm; 939.99 Grams
Item model number E6-19SM
Size 540g (19oz)
Colour Blue
Style Milled Face
Item Package Quantity 1
Measurement System Metric
Included Components 1 x Estwing E6/19SM 19oz Ultra Framing Hammer, Milled Face, Shock Reduction Grip
Batteries included? No
Batteries Required? No
Item Weight 940 g
",plastic,blue,940g,19oz,14.71,4.22,39.05,handle
"Estwing E24S Claw Hammer
Solid forged from one piece of American Steel for ultimate durability and strength
Designed with the traditional English pattern head
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Genuine leather grip has been hand sanded and lacquered for a durable yet comfortable finish
Proudly manufactured in Rockford, USA
Manufacturer Estwing
Part Number E24S
Product Dimensions 2.84 x 0.58 x 0.38 cm; 898.11 Grams
Item model number E24S
Item Package Quantity 1
Included Components 1 x Estwing E24S 24oz English Pattern Straight Claw Hammer, Smooth Face, Leather Grip
Batteries included? No
Batteries Required? No
Item Weight 898 g
","Estwing E24S Claw Hammer
Solid forged from one piece of American Steel for ultimate durability and strength
Designed with the traditional English pattern head
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Genuine leather grip has been hand sanded and lacquered for a durable yet comfortable finish
Proudly manufactured in Rockford, USA
","Manufacturer Estwing
Part Number E24S
Product Dimensions 2.84 x 0.58 x 0.38 cm; 898.11 Grams
Item model number E24S
Item Package Quantity 1
Included Components 1 x Estwing E24S 24oz English Pattern Straight Claw Hammer, Smooth Face, Leather Grip
Batteries included? No
Batteries Required? No
Item Weight 898 g
",metal,other,898g,other,2.84,0.58,0.38,other
"Stanley STHT0-54128 1500g Fiberglass Club Hammer
Fiberglass core for strength and durability
Improved overstrike protection for longer life
Enhanced bi-material grip
Peel resistant for longer life
1500G weight requires less effort
Manufacturer Stanley Black & Decker
Part Number STHT0-54128
Product Dimensions 26 x 10.95 x 4.46 cm; 1.67 Kilograms
Item model number STHT0-54128
Style Club Hammer(1500g)
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components 1500g Fiberglass Club Hammer
Batteries included? No
Batteries Required? No
Item Weight 1.67 kg
","Stanley STHT0-54128 1500g Fiberglass Club Hammer
Fiberglass core for strength and durability
Improved overstrike protection for longer life
Enhanced bi-material grip
Peel resistant for longer life
1500G weight requires less effort
","Manufacturer Stanley Black & Decker
Part Number STHT0-54128
Product Dimensions 26 x 10.95 x 4.46 cm; 1.67 Kilograms
Item model number STHT0-54128
Style Club Hammer(1500g)
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components 1500g Fiberglass Club Hammer
Batteries included? No
Batteries Required? No
Item Weight 1.67 kg
",plastic,other,1.67kg,other,26,10.95,4.46,other
"Draper Expert 19724 190 g Magnetized forked face Tack Hammer with Hickory Handle
Forged fine grain high carbon steel head
Magnetised with keeper on fork
Size: 7Oz
Manufacturer Draper
Part Number 19724
Product Dimensions 26.4 x 4.8 x 2.2 cm; 300 Grams
Item model number 19724
Size 7oz
Colour Blue
Style Single
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 300 g
","Draper Expert 19724 190 g Magnetized forked face Tack Hammer with Hickory Handle
Forged fine grain high carbon steel head
Magnetised with keeper on fork
Size: 7Oz
","Manufacturer Draper
Part Number 19724
Product Dimensions 26.4 x 4.8 x 2.2 cm; 300 Grams
Item model number 19724
Size 7oz
Colour Blue
Style Single
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 300 g
",metal,blue,300g,7oz,26.4,4.8,2.2,handle
"Roughneck ROU65608 Club Hammer 3lb F/glass Handle, Multi
Fibreglass handle
Made from hardened and tempered drop forged alloy steel
Double injected TPR soft-grip handle
Industrial grade epoxy
Manufacturer Roughneck
Part Number ROU65608
Product Dimensions 25 x 11 x 4.5 cm; 1.5 Kilograms
Item model number ROU65608
Colour Multi
Material Glass, Metal
Item Package Quantity 1
Included Components 1 x Club Hammer Fibreglass Handle 1.4 kg (3 lb)
Batteries included? No
Batteries Required? No
Item Weight 1.5 kg
","Roughneck ROU65608 Club Hammer 3lb F/glass Handle, Multi
Fibreglass handle
Made from hardened and tempered drop forged alloy steel
Double injected TPR soft-grip handle
Industrial grade epoxy
","Manufacturer Roughneck
Part Number ROU65608
Product Dimensions 25 x 11 x 4.5 cm; 1.5 Kilograms
Item model number ROU65608
Colour Multi
Material Glass, Metal
Item Package Quantity 1
Included Components 1 x Club Hammer Fibreglass Handle 1.4 kg (3 lb)
Batteries included? No
Batteries Required? No
Item Weight 1.5 kg
",metal,other,1.5kg,other,25,11,4.5,handle
"Dead On Tools DO-Ti7 Milled Face Titanium Framing Hammer 16-Ounce, Black
Titanium Reinforced Spine Beams
Embedded Over Strike
Cast Precision Head
Carbon Fiber Encased Handle
Magnetic Nail Set
Manufacturer Dead On Tools
Part Number DO-Ti7
Product Dimensions 46.23 x 14.73 x 3.56 cm; 812 Grams
Item model number DO-Ti7
Colour Black
Item Package Quantity 1
Item Weight 812 g
","Dead On Tools DO-Ti7 Milled Face Titanium Framing Hammer 16-Ounce, Black
Titanium Reinforced Spine Beams
Embedded Over Strike
Cast Precision Head
Carbon Fiber Encased Handle
Magnetic Nail Set
","Manufacturer Dead On Tools
Part Number DO-Ti7
Product Dimensions 46.23 x 14.73 x 3.56 cm; 812 Grams
Item model number DO-Ti7
Colour Black
Item Package Quantity 1
Item Weight 812 g
",metal,black,812g,16oz,46.23,14.73,3.56,handle
"Pike & Co. Hickory Lump Hammer - 2.5lb
Hickory Lump Hammer - 2.5lb
Manufacturer Pike & Co.
Part Number HA60
Product Dimensions 24 x 4 x 9 cm; 1.13 Kilograms
Item model number HA60
Size 2.5lb (1.13kg)
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 1.13 kg
","Pike & Co. Hickory Lump Hammer - 2.5lb
Hickory Lump Hammer - 2.5lb
","Manufacturer Pike & Co.
Part Number HA60
Product Dimensions 24 x 4 x 9 cm; 1.13 Kilograms
Item model number HA60
Size 2.5lb (1.13kg)
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 1.13 kg
",other,other,1.13kg,other,24,4,9,other
"Vaughan V4 540g Plain Face Curved Claw Nail Hammer
Material: metal
Slip - resistant grip
V4 curved claw nail hammer all steel plain face 540 g (19 oz.)
Manufacturer Vaughan
Part Number VAUV4
Product Dimensions 35.6 x 13 x 3.2 cm; 929.86 Grams
Item model number VAUV4
Item Package Quantity 1
Included Components 1 x V4 Curved Claw Nail Hammer All Steel Plain Face 540 g (19 oz.)
Batteries included? No
Batteries Required? No
Item Weight 930 g
","Vaughan V4 540g Plain Face Curved Claw Nail Hammer
Material: metal
Slip - resistant grip
V4 curved claw nail hammer all steel plain face 540 g (19 oz.)
","Manufacturer Vaughan
Part Number VAUV4
Product Dimensions 35.6 x 13 x 3.2 cm; 929.86 Grams
Item model number VAUV4
Item Package Quantity 1
Included Components 1 x V4 Curved Claw Nail Hammer All Steel Plain Face 540 g (19 oz.)
Batteries included? No
Batteries Required? No
Item Weight 930 g
",metal,other,930g,19oz,35.6,13,3.2,other
